edad,trabajo,estudios,estado-civil,trabajo,posicion-familiar,etnia,sexo,ganancias_inversiones,perdidas_inversiones,horas-trabajo_semana,pais-origen,salario
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, ?, <=50K
30, Private, 10th, Never-married, Machine-op-inspct, Otro-familiar, Asiatico-Pacifico-Isleno, Hombre,0,0,40, Vietnam, <=50K
32, Private, Assoc-voc, Never-married, Craft-repair, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
30, Private, 7th-8th, Never-married, Craft-repair, No-en-familia, Blanco, Hombre,0,0,50, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Negro, Hombre,0,0,40, United-States, <=50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,36, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, No-en-familia, Negro, Hombre,0,0,50, ?, <=50K
34, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, No-en-familia, Asiatico-Pacifico-Isleno, Hombre,0,2339,40, ?, <=50K
31, Private, Assoc-voc, Divorced, Sales, No-en-familia, Amerindio-esquimal, Mujer,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Tech-support, No-en-familia, Blanco, Hombre,4787,0,39, United-States, >50K
30, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, Puerto-Rico, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Hijo-unico, Blanco, Mujer,0,0,20, United-States, <=50K
23, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Marido, Blanco, Hombre,0,0,40, Mexico, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,1977,35, United-States, >50K
33, Federal-gov, HS-grad, Divorced, Adm-clerical, Soltero-a, Negro, Mujer,0,0,35, United-States, <=50K
22, State-gov, Some-college, Never-married, Tech-support, Hijo-unico, Blanco, Mujer,0,0,10, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,44, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Sales, Marido, Negro, Hombre,0,1902,50, United-States, >50K
44, Federal-gov, Prof-school, Divorced, Prof-specialty, Soltero-a, Blanco, Hombre,0,0,40, United-States, >50K
41, Private, Assoc-voc, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,0,45, United-States, <=50K
45, ?, HS-grad, Separated, ?, No-en-familia, Asiatico-Pacifico-Isleno, Hombre,0,0,4, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,44, Mexico, <=50K
65, ?, Bachelors, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Soltero-a, Blanco, Mujer,0,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, No-en-familia, Blanco, Hombre,0,0,55, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
40, Private, 11th, Never-married, Machine-op-inspct, No-en-familia, Blanco, Mujer,0,0,37, Dominican-Republic, <=50K
45, Private, 5th-6th, Divorced, Priv-house-serv, Soltero-a, Blanco, Mujer,0,0,35, Mexico, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Never-married, Other-service, Otro-familiar, Blanco, Hombre,0,0,25, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,1672,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,60, United-States, >50K
58, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Soltero-a, Blanco, Hombre,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,46, United-States, <=50K
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,99, France, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,35, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Transport-moving, No-en-familia, Blanco, Hombre,0,0,45, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,48, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Asiatico-Pacifico-Isleno, Hombre,0,0,40, India, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,4386,0,40, United-States, >50K
72, Private, HS-grad, Divorced, Other-service, No-en-familia, Blanco, Mujer,0,0,16, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,12, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,50, United-States, <=50K
58, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,42, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,50, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,0,0,72, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Otro-familiar, Blanco, Mujer,0,0,45, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Mujer, Blanco, Mujer,0,0,40, United-States, <=50K
37, Private, Masters, Divorced, Exec-managerial, No-en-familia, Blanco, Hombre,0,0,45, United-States, >50K
44, Private, HS-grad, Divorced, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Marido, Blanco, Hombre,0,0,40, Germany, <=50K
18, Private, Some-college, Never-married, Other-service, Hijo-unico, Blanco, Mujer,0,0,25, United-States, <=50K
57, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,44, United-States, >50K
33, Private, HS-grad, Divorced, Sales, No-en-familia, Blanco, Mujer,0,0,50, United-States, <=50K
42, Private, Masters, Divorced, Prof-specialty, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
70, ?, HS-grad, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,50, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Marido, Blanco, Hombre,0,0,40, Nicaragua, <=50K
72, Federal-gov, 11th, Divorced, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,8, Canada, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Marido, Asiatico-Pacifico-Isleno, Hombre,0,0,25, Philippines, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,40, United-States, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,24, United-States, >50K
19, Private, 11th, Never-married, Priv-house-serv, No-en-familia, Blanco, Mujer,0,0,35, United-States, <=50K
48, Private, Assoc-voc, Divorced, Adm-clerical, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,1848,48, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,15024,0,35, United-States, >50K
24, Private, Masters, Never-married, Priv-house-serv, No-en-familia, Blanco, Mujer,0,0,45, ?, <=50K
42, Federal-gov, HS-grad, Divorced, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Mujer, Blanco, Mujer,0,0,50, Canada, >50K
34, Private, Assoc-acdm, Never-married, Craft-repair, Hijo-unico, Negro, Mujer,0,0,40, United-States, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,60, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,35, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,1887,40, United-States, >50K
25, Private, Bachelors, Never-married, Sales, Hijo-unico, Blanco, Mujer,0,0,20, United-States, <=50K
52, Private, 11th, Divorced, Other-service, Soltero-a, Blanco, Mujer,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, No-en-familia, Blanco, Hombre,0,0,50, United-States, <=50K
73, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,20, United-States, <=50K
50, Private, 7th-8th, Divorced, Craft-repair, No-en-familia, Blanco, Hombre,0,0,60, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Sales, No-en-familia, Negro, Hombre,0,0,40, ?, <=50K
66, Private, Some-college, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,24, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Hijo-unico, Blanco, Hombre,0,0,55, United-States, <=50K
69, Local-gov, 10th, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
55, Private, Bachelors, Widowed, Machine-op-inspct, Soltero-a, Blanco, Mujer,0,0,40, ?, <=50K
35, Private, Some-college, Widowed, Adm-clerical, Soltero-a, Blanco, Mujer,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Blanco, Mujer,0,0,35, United-States, <=50K
70, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,20, United-States, >50K
54, Private, Assoc-voc, Married-civ-spouse, Tech-support, Marido, Blanco, Hombre,7688,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, No-en-familia, Asiatico-Pacifico-Isleno, Hombre,0,0,40, Japan, <=50K
38, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,45, United-States, >50K
33, Private, 7th-8th, Divorced, Handlers-cleaners, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
43, Private, HS-grad, Separated, Other-service, No-en-familia, Blanco, Mujer,0,0,26, United-States, <=50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
81, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, No-en-familia, Blanco, Mujer,0,1668,3, Hungary, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,55, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
46, Self-emp-not-inc, Masters, Never-married, Exec-managerial, No-en-familia, Blanco, Hombre,0,0,25, United-States, <=50K
30, State-gov, Some-college, Never-married, Other-service, Hijo-unico, Amerindio-esquimal, Hombre,0,0,84, United-States, <=50K
23, ?, HS-grad, Never-married, ?, Otro-familiar, Asiatico-Pacifico-Isleno, Mujer,0,0,20, South, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
31, Private, 7th-8th, Never-married, Handlers-cleaners, Otro-familiar, Blanco, Hombre,0,0,25, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Adm-clerical, Hijo-unico, Negro, Mujer,0,0,36, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Hijo-unico, Negro, Hombre,0,0,22, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,30, United-States, <=50K
28, Local-gov, Masters, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, >50K
47, Private, Assoc-voc, Divorced, Prof-specialty, No-en-familia, Blanco, Mujer,0,1669,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Mujer, Negro, Mujer,0,0,56, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,7688,0,50, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Negro, Mujer,0,0,40, United-States, <=50K
66, ?, Some-college, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,40, United-States, >50K
65, Local-gov, Some-college, Never-married, Prof-specialty, No-en-familia, Negro, Mujer,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,40, United-States, >50K
54, Private, 11th, Married-civ-spouse, Other-service, Mujer, Blanco, Mujer,0,0,43, United-States, <=50K
49, Private, 12th, Divorced, Machine-op-inspct, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Mujer, Blanco, Mujer,0,0,15, United-States, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Marido, Blanco, Hombre,0,0,40, United-States, >50K
23, Private, 5th-6th, Never-married, Priv-house-serv, Soltero-a, Blanco, Mujer,0,0,12, Mexico, <=50K
77, Private, HS-grad, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,25, Cuba, <=50K
19, Private, Some-college, Never-married, Other-service, Hijo-unico, Blanco, Mujer,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-spouse-absent, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,30, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,1902,55, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,55, Iran, >50K
20, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Blanco, Mujer,0,0,40, United-States, <=50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,10605,0,40, United-States, >50K
49, Private, HS-grad, Never-married, Craft-repair, Soltero-a, Blanco, Mujer,0,0,40, Puerto-Rico, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,45, United-States, >50K
24, Private, Masters, Married-civ-spouse, Prof-specialty, Mujer, Blanco, Mujer,0,0,35, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,15, United-States, <=50K
22, Private, 11th, Never-married, Transport-moving, No-en-familia, Blanco, Hombre,0,0,65, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Hijo-unico, Blanco, Hombre,0,0,20, United-States, <=50K
39, Private, 11th, Never-married, Prof-specialty, Soltero-a, Blanco, Mujer,0,0,30, Puerto-Rico, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Marido, Asiatico-Pacifico-Isleno, Hombre,0,0,38, ?, <=50K
61, Local-gov, Bachelors, Divorced, Other-service, No-en-familia, Blanco, Hombre,0,0,30, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Transport-moving, No-en-familia, Blanco, Hombre,0,0,55, United-States, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,2415,45, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,50, United-States, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Marido, Negro, Hombre,0,0,40, United-States, <=50K
29, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, Marido, Blanco, Hombre,0,0,42, United-States, >50K
33, Private, HS-grad, Never-married, Farming-fishing, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, No-en-familia, Blanco, Hombre,0,0,55, United-States, <=50K
46, Local-gov, Bachelors, Divorced, Protective-serv, No-en-familia, Negro, Hombre,0,0,50, United-States, >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,15024,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Hijo-unico, Blanco, Mujer,0,0,13, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Mujer, Blanco, Mujer,0,0,40, United-States, >50K
